no,cve_ent,year,valor
40,00,2018,66.77473
40,01,2018,75.3591
40,02,2018,55.88158
40,03,2018,60.00842
40,04,2018,63.71427000000001
40,05,2018,74.9991
40,06,2018,57.78541
40,07,2018,84.84300999999999
40,08,2018,61.65158
40,09,2018,47.59543
40,10,2018,77.13887
40,11,2018,71.57405
40,12,2018,79.1358
40,13,2018,59.80616
40,14,2018,69.67411
40,15,2018,60.15433
40,16,2018,77.502
40,17,2018,58.58320999999999
40,18,2018,63.17976
40,19,2018,68.68057
40,20,2018,77.08457
40,21,2018,76.30049
40,22,2018,65.41803
40,23,2018,62.44875
40,24,2018,70.17267000000001
40,25,2018,63.86894
40,26,2018,60.49758
40,27,2018,72.4677
40,28,2018,63.42794
40,29,2018,72.46813
40,30,2018,59.71999
40,31,2018,60.20715
40,32,2018,77.0736
40,00,2019,65.10768999999999
40,01,2019,73.54749
40,02,2019,53.75311
40,03,2019,58.6295
40,04,2019,60.54166
40,05,2019,73.12445
40,06,2019,56.74968
40,07,2019,83.7058
40,08,2019,60.60749
40,09,2019,44.73898
40,10,2019,73.84238
40,11,2019,70.31074
40,12,2019,77.36848
40,13,2019,57.32865
40,14,2019,67.72886
40,15,2019,58.15119
40,16,2019,76.6006
40,17,2019,57.14286
40,18,2019,61.50371000000001
40,19,2019,67.59197999999999
40,20,2019,76.08509
40,21,2019,75.24799999999999
40,22,2019,62.75166
40,23,2019,61.30204999999999
40,24,2019,68.74658
40,25,2019,62.78746
40,26,2019,59.32242
40,27,2019,69.44203
40,28,2019,62.45953
40,29,2019,71.18413
40,30,2019,58.21198
40,31,2019,58.48368
40,32,2019,76.45051
40,00,2020,62.58998082
40,01,2020,68.95219988
40,02,2020,52.70792743
40,03,2020,57.15377156
40,04,2020,57.54424558
40,05,2020,69.29724087
40,06,2020,55.43004423
40,07,2020,83.44079224
40,08,2020,58.35213247
40,09,2020,45.72000766
40,10,2020,67.67639629
40,11,2020,65.50331165
40,12,2020,72.84610192
40,13,2020,54.33291374
40,14,2020,64.55607125
40,15,2020,55.78875727
40,16,2020,71.68564049
40,17,2020,56.56192666
40,18,2020,61.44429511
40,19,2020,67.59448188
40,20,2020,71.56482549
40,21,2020,70.95551037
40,22,2020,61.09620544
40,23,2020,59.00762203
40,24,2020,63.55059771
40,25,2020,61.55091826
40,26,2020,57.95141079
40,27,2020,64.14906282
40,28,2020,61.58039916
40,29,2020,69.09639511
40,30,2020,56.10038654
40,31,2020,56.29934097
40,32,2020,72.43728417
40,00,2021,61.85194864
40,01,2021,66.83068665
40,02,2021,52.09000079
40,03,2021,57.41154616
40,04,2021,56.28140704
40,05,2021,68.53113265
40,06,2021,54.52106423
40,07,2021,84.00831405
40,08,2021,57.87632929
40,09,2021,46.33318666
40,10,2021,63.21443
40,11,2021,63.24717684
40,12,2021,69.94037139
40,13,2021,53.6015401
40,14,2021,64.33018527
40,15,2021,55.34223254
40,16,2021,69.98527659
40,17,2021,56.03377507
40,18,2021,61.6632129
40,19,2021,67.57626359
40,20,2021,70.06569313
40,21,2021,69.83158698
40,22,2021,60.99873578
40,23,2021,58.37563452
40,24,2021,61.99304302
40,25,2021,61.29142365
40,26,2021,57.96979802
40,27,2021,62.22979291
40,28,2021,60.98250678
40,29,2021,69.56632531
40,30,2021,55.23102664
40,31,2021,54.82144807
40,32,2021,71.28742153
40,00,2022,61.06328434
40,01,2022,64.69683163
40,02,2022,51.41268823
40,03,2022,57.40708927
40,04,2022,55.03271263
40,05,2022,68.46999155
40,06,2022,53.536
40,07,2022,83.26780161
40,08,2022,57.40855916
40,09,2022,46.80485771
40,10,2022,59.26647347
40,11,2022,61.03905776
40,12,2022,66.97045995
40,13,2022,52.95106788
40,14,2022,64.15080029
40,15,2022,55.11555198
40,16,2022,68.40454815
40,17,2022,55.06170505
40,18,2022,61.83505891
40,19,2022,67.49040913
40,20,2022,68.55227561
40,21,2022,68.97339749
40,22,2022,60.8170047
40,23,2022,57.39748224
40,24,2022,60.40058988
40,25,2022,60.58500504
40,26,2022,57.78179147
40,27,2022,60.67205397
40,28,2022,60.0174284
40,29,2022,69.7451772
40,30,2022,54.26227691
40,31,2022,53.01401497
40,32,2022,70.08267125
40,00,2023,60.25863053
40,01,2023,62.86370826
40,02,2023,50.63461151
40,03,2023,57.20249344
40,04,2023,53.73995984
40,05,2023,68.54126219
40,06,2023,52.45985542
40,07,2023,81.6754991
40,08,2023,56.75933215
40,09,2023,47.0767727
40,10,2023,55.83576046
40,11,2023,58.9075343
40,12,2023,64.08054345
40,13,2023,52.37969914
40,14,2023,64.08351813
40,15,2023,54.92831301
40,16,2023,66.92071537
40,17,2023,53.81123286
40,18,2023,62.03876982
40,19,2023,67.63489015
40,20,2023,67.02951187
40,21,2023,68.16958082
40,22,2023,60.47575654
40,23,2023,56.10101632
40,24,2023,58.74370519
40,25,2023,59.81859955
40,26,2023,57.71337936
40,27,2023,59.21606738
40,28,2023,59.24304523
40,29,2023,69.58520197
40,30,2023,53.41475295
40,31,2023,51.23613391
40,32,2023,68.75952209
40,00,2024,59.46129634
40,01,2024,61.45450761
40,02,2024,49.79841902
40,03,2024,56.88007113
40,04,2024,52.49094768
40,05,2024,68.7572338
40,06,2024,51.35575357
40,07,2024,79.86975874
40,08,2024,56.01347159
40,09,2024,47.21415469
40,10,2024,52.97943027
40,11,2024,56.9670405
40,12,2024,61.49149586
40,13,2024,51.84925335
40,14,2024,63.93063866
40,15,2024,54.53405767
40,16,2024,65.62772329
40,17,2024,52.53050562
40,18,2024,62.02321725
40,19,2024,67.81748435
40,20,2024,65.58384548
40,21,2024,67.41540407
40,22,2024,60.03748811
40,23,2024,54.69765634
40,24,2024,57.1226025
40,25,2024,59.26590157
40,26,2024,57.84617271
40,27,2024,57.81339439
40,28,2024,58.77663195
40,29,2024,69.21960478
40,30,2024,52.56406097
40,31,2024,49.63448625
40,32,2024,67.4542531
40,00,2025,58.68646954
40,01,2025,60.31050661
40,02,2025,48.99131945
40,03,2025,56.52150066
40,04,2025,51.35524226
40,05,2025,68.97517669
40,06,2025,50.28075549
40,07,2025,78.33572552
40,08,2025,55.26475743
40,09,2025,47.29250643
40,10,2025,50.75011721
40,11,2025,55.29950622
40,12,2025,59.27133004
40,13,2025,51.30925894
40,14,2025,63.5531874
40,15,2025,53.97607701
40,16,2025,64.59944745
40,17,2025,51.39498977
40,18,2025,61.59990318
40,19,2025,67.67885437
40,20,2025,64.30532024
40,21,2025,66.74719653
40,22,2025,59.58556487
40,23,2025,53.35809718
40,24,2025,55.62544007
40,25,2025,58.96278145
40,26,2025,57.98135027
40,27,2025,56.48556767
40,28,2025,58.32481199
40,29,2025,68.79066207
40,30,2025,51.57287174
40,31,2025,48.19336613
40,32,2025,66.2719078
54,00,1950,46.27022327
54,00,1951,45.69981992
54,00,1952,48.06411096
54,00,1953,47.71448464
54,00,1954,51.44608744
54,00,1955,52.23291172
54,00,1956,53.33376946
54,00,1957,53.84378107
54,00,1958,54.8123471
54,00,1959,55.63420079
54,00,1960,56.08565641
54,00,1961,57.23191814
54,00,1962,57.55501212
54,00,1963,57.85589792
54,00,1964,58.74777063
54,00,1965,59.05846307
54,00,1966,59.42939344
54,00,1967,60.13366383
54,00,1968,60.06570444
54,00,1969,60.72560953
54,00,1970,60.30293179
54,01,1970,58.62428815
54,02,1970,66.56090299
54,03,1970,63.48134763
54,04,1970,57.81079814
54,05,1970,60.74799077
54,06,1970,59.8946788
54,07,1970,55.57039922
54,08,1970,61.91900098
54,09,1970,67.04706629
54,10,1970,58.90174578
54,11,1970,58.64470534
54,12,1970,58.65998428
54,13,1970,57.41779835
54,14,1970,60.74407582
54,15,1970,60.16094122
54,16,1970,58.47950874
54,17,1970,59.25474294
54,18,1970,58.865849
54,19,1970,63.55203455
54,20,1970,57.67718648
54,21,1970,58.01818307
54,22,1970,58.09541401
54,23,1970,56.72197927
54,24,1970,58.10127515
54,25,1970,61.57433731
54,26,1970,63.54845944
54,27,1970,57.37711094
54,28,1970,61.411273
54,29,1970,57.49027277
54,30,1970,58.89029705
54,31,1970,56.30389153
54,32,1970,58.24571469
54,00,1971,62.34527392
54,01,1971,60.81007647
54,02,1971,68.83978492
54,03,1971,65.90979096
54,04,1971,60.40260961
54,05,1971,62.73113495
54,06,1971,61.99125062
54,07,1971,57.95895059
54,08,1971,63.75146879
54,09,1971,68.38312488
54,10,1971,60.81994738
54,11,1971,60.79084365
54,12,1971,60.82598375
54,13,1971,59.34294818
54,14,1971,62.60930379
54,15,1971,62.91039543
54,16,1971,60.4321749
54,17,1971,61.40231089
54,18,1971,60.87236
54,19,1971,65.46496037
54,20,1971,59.56397719
54,21,1971,59.97675173
54,22,1971,60.32755276
54,23,1971,60.60113245
54,24,1971,60.13567669
54,25,1971,63.76098914
54,26,1971,65.66617872
54,27,1971,59.78587475
54,28,1971,63.47078205
54,29,1971,59.49935462
54,30,1971,60.98854367
54,31,1971,58.58753049
54,32,1971,60.18178071
54,00,1972,62.75444816
54,01,1972,61.31796545
54,02,1972,69.26687552
54,03,1972,66.13739981
54,04,1972,60.94122789
54,05,1972,63.05689716
54,06,1972,62.45370514
54,07,1972,58.52954507
54,08,1972,64.13256901
54,09,1972,68.67746443
54,10,1972,61.13757655
54,11,1972,61.19147476
54,12,1972,61.23650738
54,13,1972,59.76667745
54,14,1972,62.94479683
54,15,1972,63.53916997
54,16,1972,60.77991493
54,17,1972,61.90376787
54,18,1972,61.32181246
54,19,1972,65.85747271
54,20,1972,59.82203525
54,21,1972,60.36039268
54,22,1972,60.84431525
54,23,1972,61.07024705
54,24,1972,60.53962452
54,25,1972,64.18932547
54,26,1972,66.08850952
54,27,1972,60.37073119
54,28,1972,63.83824584
54,29,1972,59.96027725
54,30,1972,61.47413628
54,31,1972,59.03885906
54,32,1972,60.46516532
54,00,1973,63.06758138
54,01,1973,61.77088829
54,02,1973,69.53021131
54,03,1973,66.80318672
54,04,1973,61.33170094
54,05,1973,63.43043456
54,06,1973,62.75010495
54,07,1973,58.82105321
54,08,1973,64.46714875
54,09,1973,68.8949712
54,10,1973,61.486446720000004
54,11,1973,61.49489179
54,12,1973,61.42826067
54,13,1973,60.05163973
54,14,1973,63.2732145
54,15,1973,64.06047249
54,16,1973,61.10096404
54,17,1973,62.34088172
54,18,1973,61.65618019
54,19,1973,66.1843878
54,20,1973,60.03003191
54,21,1973,60.64793867
54,22,1973,61.24936827
54,23,1973,61.97073695
54,24,1973,60.85974395
54,25,1973,64.46904826
54,26,1973,66.39437256
54,27,1973,60.79302752
54,28,1973,64.17074656
54,29,1973,60.35669444
54,30,1973,61.74629988
54,31,1973,59.55166495
54,32,1973,60.77338124
54,00,1974,63.96338567
54,01,1974,62.84693897
54,02,1974,70.25999088
54,03,1974,67.74169309
54,04,1974,62.35743812
54,05,1974,64.45255456
54,06,1974,63.89078796
54,07,1974,59.6614611
54,08,1974,65.46393882
54,09,1974,69.37903944
54,10,1974,62.45770914
54,11,1974,62.35779246
54,12,1974,62.17848238
54,13,1974,60.92186314
54,14,1974,64.23537296
54,15,1974,65.04983501
54,16,1974,62.01884969
54,17,1974,63.4045647
54,18,1974,62.66728616
54,19,1974,67.17455746
54,20,1974,60.7577292
54,21,1974,61.54135764
54,22,1974,62.2125365
54,23,1974,62.75580199
54,24,1974,61.77766283
54,25,1974,65.37521939
54,26,1974,67.24301339
54,27,1974,61.70832894
54,28,1974,65.10269152
54,29,1974,61.32709422
54,30,1974,62.59960764
54,31,1974,60.61788057
54,32,1974,61.62220308
54,00,1975,64.41045106
54,01,1975,63.58027125
54,02,1975,70.2262964
54,03,1975,67.77471657
54,04,1975,62.7516851
54,05,1975,65.08104772
54,06,1975,64.45263889
54,07,1975,60.0102177
54,08,1975,66.09560483
54,09,1975,69.65367455
54,10,1975,63.13642688
54,11,1975,62.80113811
54,12,1975,62.42684145
54,13,1975,61.44343191
54,14,1975,64.7891946
54,15,1975,65.45680095
54,16,1975,62.57945385
54,17,1975,63.99717954
54,18,1975,63.37954263
54,19,1975,67.61818888
54,20,1975,61.16033668
54,21,1975,62.00444287
54,22,1975,62.74380477
54,23,1975,62.97475119
54,24,1975,62.29764274
54,25,1975,65.67484804
54,26,1975,67.54275278
54,27,1975,62.23538012
54,28,1975,65.56260844
54,29,1975,62.04820964
54,30,1975,62.97099711
54,31,1975,61.29846147
54,32,1975,62.2314416
54,00,1976,64.80010536
54,01,1976,64.18544576
54,02,1976,70.47415305
54,03,1976,68.30825804
54,04,1976,63.15805259
54,05,1976,65.64258436
54,06,1976,65.01596657
54,07,1976,60.28996816
54,08,1976,66.59378229
54,09,1976,69.88260873
54,10,1976,63.70544151
54,11,1976,63.18927673
54,12,1976,62.61172283
54,13,1976,61.84544736
54,14,1976,65.23821423
54,15,1976,65.97331608
54,16,1976,63.03674016
54,17,1976,64.62856739
54,18,1976,63.93833515
54,19,1976,68.07776948
54,20,1976,61.42122645
54,21,1976,62.36958594
54,22,1976,63.32219271
54,23,1976,64.31990125
54,24,1976,62.68186868
54,25,1976,65.97902308
54,26,1976,67.82246526
54,27,1976,62.63173377
54,28,1976,65.95782994
54,29,1976,62.71829238
54,30,1976,63.27525218
54,31,1976,61.84340106
54,32,1976,62.67363847
54,00,1977,65.37131593
54,01,1977,64.83175081
54,02,1977,70.91619251
54,03,1977,69.14377722
54,04,1977,63.62592418
54,05,1977,66.34548234
54,06,1977,65.74704536
54,07,1977,60.81162357
54,08,1977,67.30027705
54,09,1977,70.97496711
54,10,1977,64.36239004
54,11,1977,63.70513495
54,12,1977,62.97975104
54,13,1977,62.43657717
54,14,1977,65.86417835
54,15,1977,66.66877969
54,16,1977,63.64107175
54,17,1977,65.39185355
54,18,1977,64.62591028
54,19,1977,68.73727881
54,20,1977,61.86651818
54,21,1977,62.89739507
54,22,1977,64.04134408
54,23,1977,65.43845849
54,24,1977,63.24633686
54,25,1977,66.43174645
54,26,1977,68.30936593
54,27,1977,63.24655318
54,28,1977,66.53224485
54,29,1977,63.42573359
54,30,1977,63.76359299
54,31,1977,62.53782104
54,32,1977,63.19932969
54,00,1978,65.86027564
54,01,1978,65.62068216
54,02,1978,71.09477844
54,03,1978,69.75344912
54,04,1978,64.02828154
54,05,1978,66.99850555
54,06,1978,66.42017971
54,07,1978,61.17860678
54,08,1978,67.93926389
54,09,1978,70.70861492
54,10,1978,65.08129027
54,11,1978,64.20361705
54,12,1978,63.26080955
54,13,1978,62.96368369
54,14,1978,66.47441968
54,15,1978,67.16661395
54,16,1978,64.26589638
54,17,1978,66.07391265
54,18,1978,65.34818803
54,19,1978,69.28007001
54,20,1978,62.32373931
54,21,1978,63.39637537
54,22,1978,64.70293924
54,23,1978,66.18050521
54,24,1978,63.77427557
54,25,1978,66.82073759
54,26,1978,68.65545519
54,27,1978,63.79070316
54,28,1978,67.01087581
54,29,1978,64.2770807
54,30,1978,64.17822431
54,31,1978,63.23383529
54,32,1978,63.8376722
54,00,1979,66.23018326
54,01,1979,66.21174117
54,02,1979,71.13404642
54,03,1979,69.88941941
54,04,1979,64.48113919
54,05,1979,67.49170222
54,06,1979,66.94776685
54,07,1979,61.51108179
54,08,1979,68.43948472
54,09,1979,71.02637539
54,10,1979,65.57745509
54,11,1979,64.53104378
54,12,1979,63.44611945
54,13,1979,63.45784938
54,14,1979,66.91584805
54,15,1979,67.53766717
54,16,1979,64.73246053
54,17,1979,66.64328159
54,18,1979,65.91505764
54,19,1979,69.6382513
54,20,1979,62.65427955
54,21,1979,63.80034795
54,22,1979,65.1831627
54,23,1979,66.88059277
54,24,1979,64.20264591
54,25,1979,67.02985852
54,26,1979,68.88397469
54,27,1979,64.19919151
54,28,1979,67.36896951
54,29,1979,64.90035518
54,30,1979,64.48564141
54,31,1979,63.83997526
54,32,1979,64.31513393
54,00,1980,66.42798165
54,01,1980,66.59690553
54,02,1980,70.94611557
54,03,1980,70.05026317
54,04,1980,64.6553275
54,05,1980,67.80370986
54,06,1980,67.31517306
54,07,1980,61.80309493
54,08,1980,68.73307014
54,09,1980,70.90959472
54,10,1980,65.9482707
54,11,1980,64.72690863
54,12,1980,63.49573987
54,13,1980,63.83378315
54,14,1980,67.18538035
54,15,1980,67.63077837
54,16,1980,65.07434217
54,17,1980,66.97586223
54,18,1980,66.29795968
54,19,1980,69.8358394
54,20,1980,62.87917883
54,21,1980,64.07709024
54,22,1980,65.48560412
54,23,1980,67.1826858
54,24,1980,64.49455663
54,25,1980,67.03787307
54,26,1980,68.87709157
54,27,1980,64.43052329
54,28,1980,67.53659021
54,29,1980,65.37573056
54,30,1980,64.63557689
54,31,1980,64.21602976
54,32,1980,64.59627607
54,00,1981,67.09676043
54,01,1981,67.51442224
54,02,1981,71.2968938
54,03,1981,70.69743665
54,04,1981,65.38494672
54,05,1981,68.62955617
54,06,1981,68.16005125
54,07,1981,62.58425618
54,08,1981,69.51021704
54,09,1981,71.32573365
54,10,1981,66.80106932
54,11,1981,65.44461725
54,12,1981,64.02537628
54,13,1981,64.63878381
54,14,1981,67.91948292
54,15,1981,68.25981414
54,16,1981,65.89447844
54,17,1981,67.79881841
54,18,1981,67.19756754
54,19,1981,70.51608912
54,20,1981,63.6193463
54,21,1981,64.83716348
54,22,1981,66.35186192
54,23,1981,68.32120477
54,24,1981,65.26750127
54,25,1981,67.59162415
54,26,1981,69.42874327
54,27,1981,65.20544915
54,28,1981,68.21389941
54,29,1981,66.33761725
54,30,1981,65.20107531
54,31,1981,65.06704241
54,32,1981,65.43603232
54,00,1982,67.77031854
54,01,1982,68.3304096
54,02,1982,71.6369376
54,03,1982,71.2214946
54,04,1982,66.07789401
54,05,1982,69.46218311
54,06,1982,68.97834787
54,07,1982,63.38217499
54,08,1982,70.28714526
54,09,1982,71.75761362
54,10,1982,67.63698813
54,11,1982,66.17823401
54,12,1982,64.63362539
54,13,1982,65.45776541
54,14,1982,68.67429403
54,15,1982,68.82477934
54,16,1982,66.73063851
54,17,1982,68.58959539
54,18,1982,68.01857115
54,19,1982,71.19594648
54,20,1982,64.38926827
54,21,1982,65.63355259
54,22,1982,67.20172381
54,23,1982,69.40322342
54,24,1982,66.06737621
54,25,1982,68.1908893
54,26,1982,69.97797539
54,27,1982,65.96472754
54,28,1982,68.90253457
54,29,1982,67.29804549
54,30,1982,65.83238472
54,31,1982,65.97538095
54,32,1982,66.25223613
54,00,1983,68.2586283
54,01,1983,68.93673759
54,02,1983,71.82423798
54,03,1983,71.68109212
54,04,1983,66.63008684
54,05,1983,69.99455506
54,06,1983,69.62686145
54,07,1983,64.00011472
54,08,1983,70.7908767
54,09,1983,71.99261542
54,10,1983,68.27788764
54,11,1983,66.75904316
54,12,1983,65.11683835
54,13,1983,66.07173609
54,14,1983,69.21420634
54,15,1983,69.2312448
54,16,1983,67.36666745
54,17,1983,69.17817735
54,18,1983,68.67271772
54,19,1983,71.59251489
54,20,1983,65.01083905
54,21,1983,66.23426232
54,22,1983,67.78889644
54,23,1983,69.99700322
54,24,1983,66.66966528
54,25,1983,68.63679757
54,26,1983,70.33391439
54,27,1983,66.53971289
54,28,1983,69.36826942
54,29,1983,68.02502345
54,30,1983,66.31536505
54,31,1983,66.65997188
54,32,1983,66.90256983
54,00,1984,68.80239606
54,01,1984,69.57537246
54,02,1984,72.16898573
54,03,1984,72.0827284
54,04,1984,67.27670052
54,05,1984,70.62816066
54,06,1984,70.11099066
54,07,1984,64.643192
54,08,1984,71.3183735
54,09,1984,72.33300882
54,10,1984,68.93116978
54,11,1984,67.36615173
54,12,1984,65.68165986
54,13,1984,66.69814561
54,14,1984,69.75985407
54,15,1984,69.77777077
54,16,1984,68.00459534
54,17,1984,69.7899379
54,18,1984,69.29263791
54,19,1984,72.07030211
54,20,1984,65.62554331
54,21,1984,66.8563214
54,22,1984,68.44056477
54,23,1984,70.64366332
54,24,1984,67.29259901
54,25,1984,69.12458165
54,26,1984,70.76818961
54,27,1984,67.15842098
54,28,1984,69.884966
54,29,1984,68.68958907
54,30,1984,66.86938299
54,31,1984,67.35389434
54,32,1984,67.53679549
54,00,1985,69.00469129
54,01,1985,69.81765004
54,02,1985,72.23444269
54,03,1985,72.29172784
54,04,1985,67.5411796
54,05,1985,70.81371802
54,06,1985,70.27559868
54,07,1985,65.01919464
54,08,1985,71.4854749
54,09,1985,72.34981325
54,10,1985,69.16781471
54,11,1985,67.63050548
54,12,1985,65.98147928
54,13,1985,66.95601539
54,14,1985,69.93402402
54,15,1985,69.96973971
54,16,1985,68.26531096
54,17,1985,69.99863029
54,18,1985,69.46349128
54,19,1985,72.17826743
54,20,1985,65.9492753
54,21,1985,67.12978839
54,22,1985,68.71067792
54,23,1985,70.92964035
54,24,1985,67.55207224
54,25,1985,69.31366225
54,26,1985,70.91195251
54,27,1985,67.44889478
54,28,1985,70.05138952
54,29,1985,68.96764892
54,30,1985,67.09683459
54,31,1985,67.62083118
54,32,1985,67.78699146
54,00,1986,69.78978056
54,01,1986,70.59500827
54,02,1986,72.93421434
54,03,1986,72.98864111
54,04,1986,68.35645938
54,05,1986,71.56079665
54,06,1986,70.9912344
54,07,1986,65.96652264
54,08,1986,72.17054781
54,09,1986,72.97664532
54,10,1986,70.01028509
54,11,1986,68.52204528
54,12,1986,66.88718182
54,13,1986,67.75252458
54,14,1986,70.69747278
54,15,1986,70.75388129
54,16,1986,69.11719405
54,17,1986,70.70005174
54,18,1986,70.24945405
54,19,1986,72.85787546
54,20,1986,66.87287883
54,21,1986,67.961672
54,22,1986,69.54172545
54,23,1986,71.79232834
54,24,1986,68.38478444
54,25,1986,70.12545642
54,26,1986,71.60507193
54,27,1986,68.32881182
54,28,1986,70.80519319
54,29,1986,69.8014269
54,30,1986,67.94080096
54,31,1986,68.47160487
54,32,1986,68.67312939
54,00,1987,70.18454238
54,01,1987,70.96944676
54,02,1987,73.21773906
54,03,1987,73.3141238
54,04,1987,68.831638709999993
54,05,1987,71.8908429
54,06,1987,71.32994357
54,07,1987,66.53261138
54,08,1987,72.47738716
54,09,1987,73.21989503
54,10,1987,70.37982438
54,11,1987,68.98319833
54,12,1987,67.41108948
54,13,1987,68.2057712
54,14,1987,71.06260675
54,15,1987,71.13593825
54,16,1987,69.54035418
54,17,1987,71.01401399
54,18,1987,70.65756516
54,19,1987,73.1265565
54,20,1987,67.40266026
54,21,1987,68.43535661
54,22,1987,69.96482923
54,23,1987,72.10619228
54,24,1987,68.83114504
54,25,1987,70.50523843
54,26,1987,71.9202045
54,27,1987,68.79413025
54,28,1987,71.17010309
54,29,1987,70.17997018
54,30,1987,68.39111422
54,31,1987,68.92556864
54,32,1987,69.11374009
54,00,1988,70.33363766
54,01,1988,71.12259322
54,02,1988,73.21821328
54,03,1988,73.29472337
54,04,1988,69.03059656
54,05,1988,71.95838894
54,06,1988,71.42969738
54,07,1988,66.87397055
54,08,1988,72.50542229
54,09,1988,73.22864902
54,10,1988,70.49927682
54,11,1988,69.21210045
54,12,1988,67.69090438
54,13,1988,68.47906771
54,14,1988,71.1810256
54,15,1988,71.21925876
54,16,1988,69.71919272
54,17,1988,71.12413054
54,18,1988,70.76084723
54,19,1988,73.115866
54,20,1988,67.70365619
54,21,1988,68.66462354
54,22,1988,70.11507097
54,23,1988,71.99803753
54,24,1988,69.02884684
54,25,1988,70.62966676
54,26,1988,71.9642455
54,27,1988,68.97485851
54,28,1988,71.26741979
54,29,1988,70.29871827
54,30,1988,68.61966672
54,31,1988,69.15375858
54,32,1988,69.31822611
54,00,1989,70.52239971
54,01,1989,71.33770857
54,02,1989,73.40497853
54,03,1989,73.32370404
54,04,1989,69.24383542
54,05,1989,72.1281178
54,06,1989,71.55846008
54,07,1989,67.16225704
54,08,1989,72.67150427
54,09,1989,73.31569093
54,10,1989,70.72522447
54,11,1989,69.44800342
54,12,1989,67.93683601
54,13,1989,68.69496294
54,14,1989,71.35728744
54,15,1989,71.41808591
54,16,1989,69.90631519
54,17,1989,71.25904651
54,18,1989,70.88456426
54,19,1989,73.27220807
54,20,1989,67.94092123
54,21,1989,68.88082025
54,22,1989,70.31976647
54,23,1989,71.83303097
54,24,1989,69.24586955
54,25,1989,70.83667657
54,26,1989,72.16012426
54,27,1989,69.22568184
54,28,1989,71.45994749
54,29,1989,70.46726382
54,30,1989,68.83469906
54,31,1989,69.35832785
54,32,1989,69.50629774
54,00,1990,71.0655251
54,01,1990,71.872145
54,02,1990,73.83454848
54,03,1990,73.73414979
54,04,1990,69.82500412
54,05,1990,72.59526507
54,06,1990,72.00965606
54,07,1990,67.80647681
54,08,1990,73.14832526
54,09,1990,73.6994148
54,10,1990,71.23980695
54,11,1990,70.02378975
54,12,1990,68.57337194
54,13,1990,69.34923645
54,14,1990,71.88405059
54,15,1990,71.91842761
54,16,1990,70.44777651
54,17,1990,71.76931777
54,18,1990,71.40767421
54,19,1990,73.69744011
54,20,1990,68.52960037
54,21,1990,69.49525032
54,22,1990,70.89878838
54,23,1990,72.50642834
54,24,1990,69.85195726
54,25,1990,71.3854314
54,26,1990,72.62402672
54,27,1990,69.84510854
54,28,1990,71.97334821
54,29,1990,70.99226928
54,30,1990,69.45898173
54,31,1990,69.95712717
54,32,1990,70.08869018
54,00,1991,71.65039047
54,01,1991,72.4901552
54,02,1991,74.34855573
54,03,1991,74.3254499
54,04,1991,70.435095
54,05,1991,73.10838607
54,06,1991,72.55033941
54,07,1991,68.41073552
54,08,1991,73.67713813
54,09,1991,74.1909171
54,10,1991,71.80968528
54,11,1991,70.65174348
54,12,1991,69.2047132
54,13,1991,70.08204734
54,14,1991,72.47230683
54,15,1991,72.43105571
54,16,1991,70.98976525
54,17,1991,72.32725872
54,18,1991,71.89071141
54,19,1991,74.17489627
54,20,1991,69.12499454
54,21,1991,70.12150896
54,22,1991,71.48066071
54,23,1991,72.94282743
54,24,1991,70.48924068
54,25,1991,72.00729526
54,26,1991,73.13832956
54,27,1991,70.42802833
54,28,1991,72.56019916
54,29,1991,71.57348961
54,30,1991,70.129344
54,31,1991,70.57568077
54,32,1991,70.73712731
54,00,1992,71.92839794
54,01,1992,72.92501767
54,02,1992,74.69747395
54,03,1992,74.55484034
54,04,1992,70.67826973
54,05,1992,73.40658718
54,06,1992,72.7584657
54,07,1992,68.59816321
54,08,1992,74.00149178
54,09,1992,74.47147391
54,10,1992,72.11912423
54,11,1992,70.97471821
54,12,1992,69.41643293
54,13,1992,70.42471707
54,14,1992,72.79296286
54,15,1992,72.69159666
54,16,1992,71.18804955
54,17,1992,72.54884001
54,18,1992,72.11697489
54,19,1992,74.48676783
54,20,1992,69.28499416
54,21,1992,70.36413901
54,22,1992,71.79200652
54,23,1992,72.8611518
54,24,1992,70.77536278
54,25,1992,72.35977442
54,26,1992,73.41800789
54,27,1992,70.67333632
54,28,1992,72.89833873
54,29,1992,71.79500017
54,30,1992,70.40972684
54,31,1992,70.84057468
54,32,1992,71.04346873
54,00,1993,72.04903416
54,01,1993,73.1566528
54,02,1993,74.93439898
54,03,1993,74.72027667
54,04,1993,70.72078427
54,05,1993,73.60300945
54,06,1993,72.85874011
54,07,1993,68.64881312
54,08,1993,74.20206208
54,09,1993,74.62908059
54,10,1993,72.23731511
54,11,1993,71.14811775
54,12,1993,69.44035445
54,13,1993,70.6286548
54,14,1993,72.98473658
54,15,1993,72.77615575
54,16,1993,71.22452503
54,17,1993,72.59776128
54,18,1993,72.17075957
54,19,1993,74.67296374
54,20,1993,69.28753549
54,21,1993,70.41364574
54,22,1993,71.93683523
54,23,1993,72.72443606
54,24,1993,70.90238946
54,25,1993,72.57112033
54,26,1993,73.55538876
54,27,1993,70.72755107
54,28,1993,73.10049262
54,29,1993,71.84397854
54,30,1993,70.48722911
54,31,1993,70.92509364
54,32,1993,71.19936249
54,00,1994,72.30001777
54,01,1994,73.56963775
54,02,1994,75.34206228
